PacketCounter_femur,SampleTimeFine_femur,Quat_W_femur,Quat_X_femur,Quat_Y_femur,Quat_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur,PacketCounter_tibia,SampleTimeFine_tibia,Quat_W_tibia,Quat_X_tibia,Quat_Y_tibia,Quat_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia
69,287031293,0.7016564999999999,-0.037530900000000006,-0.70766985,0.07399419,0.023663316,0.045085568,0.16426563,69,287031293,0.56527865,-0.41427004,-0.6704536999999999,-0.24358329,0.03718764,-0.08977867,-0.003124237
70,287047960,0.7016691999999999,-0.037680984,-0.7076604000000001,0.07388743,0.1347631,0.09712015,0.16318417,70,287047960,0.5651739,-0.41454622,-0.67026985,-0.2438626,0.06770744,-0.09591656,-0.006355286
71,287064627,0.70178545,-0.037786900000000005,-0.70754987,0.07378866,0.08110883,0.02937044,0.15589237,71,287064627,0.5651694,-0.41458887,-0.6702184,-0.24394198,0.06381116,-0.069946595,-0.028169632000000003
72,287081294,0.7018611,-0.03780425,-0.7074835999999999,0.07369477,-0.004491269,-0.04145084,0.16345787,72,287081294,0.5651615,-0.41468227,-0.6701251,-0.24405745,-0.015604334,-0.07334689,-0.004420281
73,287097961,0.70185363,-0.03780969,-0.70750046,0.07360056,-0.041154545,-0.06205334,0.20005512,73,287097961,0.5651793,-0.41470915,-0.6700705,-0.24412048,-0.07726619400000001,-0.009143245,-0.015709877
74,287114628,0.70182645,-0.037808165,-0.7075335,0.07354361599999999,-0.08078161,-0.032303266000000004,0.20560074,74,287114628,0.56519324,-0.4147442,-0.6700206999999999,-0.24416573,-0.05977854,0.051893674,-0.030386925
75,287131295,0.70182943,-0.037764527,-0.70753115,0.07356029,-0.07363813,-0.001942411,0.19961357,75,287131295,0.5651970000000001,-0.41475376,-0.67000836,-0.24417467,-0.04230966,0.04871733,-0.009400368000000001
76,287147962,0.70177865,-0.03770268,-0.70757306,0.07367223,-0.09191166,0.02016383,0.15625572,76,287147962,0.5651685000000001,-0.41484135,-0.6699594,-0.24422584,-0.05409103,0.044360615,-0.03388405
77,287164629,0.70174515,-0.037618168,-0.70759684,0.07380588,-0.04915229,0.039201282000000004,0.13029194,77,287164629,0.5651166,-0.41501674,-0.66985923,-0.24432303,-0.016954798,0.034598912999999995,-0.04278183
78,287181296,0.70172244,-0.03755629,-0.7076137,0.073891915,-0.05829531,0.021139016,0.16234207,78,287181296,0.5651169,-0.41503555,-0.6698677,-0.24426717,-0.04378261,0.019147014,-0.040759087
79,287197963,0.701705,-0.037550207,-0.7076316,0.07389016,-0.06136548,-0.003617809,0.23528576,79,287197963,0.5650831999999999,-0.41508950000000006,-0.6698758,-0.24423097,-0.05530426,0.04293997,-0.014665603999999999
80,287214630,0.70166844,-0.037550136,-0.70766807,0.07388826,-0.06481205,-0.030221717000000002,0.16585922,80,287214630,0.5649979,-0.41517392,-0.66990536,-0.24420343,-0.055525087,3.2200000000000003e-05,-0.038949966
81,287231297,0.7015986999999999,-0.037599932,-0.70772684,0.07396031,-0.027349046000000002,0.018888103,0.19445229,81,287231297,0.56489533,-0.41528574,-0.669927,-0.24419186,-0.046121005,-0.03516887,-0.020661354
82,287247964,0.7015425999999999,-0.037654705,-0.7077825,0.07393227,-0.012926201000000002,0.011173664,0.17148972,82,287247964,0.5647581,-0.41547394,-0.66990995,-0.24423607,-0.005145268,0.002075094,-0.020505905
83,287264631,0.701493,-0.03777928,-0.7078373,0.07381374,-0.019778661,0.028927997,0.19643402,83,287264631,0.5645848000000001,-0.41574478,-0.66984504,-0.24435368,0.013615515,-0.0066649330000000005,-0.026060104
84,287281298,0.7013635,-0.037932456,-0.7079724000000001,0.073672056,-0.011976271,0.115601026,0.19741821,84,287281298,0.56442165,-0.41599587,-0.6697896,-0.24445498,0.034815717,-0.0049318140000000005,-0.009165764
85,287297965,0.7013174,-0.038089927,-0.70801604,0.07361060400000001,0.03816439,0.03894171,0.23022175,85,287297965,0.56429267,-0.41617970000000004,-0.66976917,-0.24449621,0.05861985,-0.041964557,0.007360458
86,287314632,0.7012784000000001,-0.038201027,-0.7080508000000001,0.073589124,0.08662647,-0.00448719,0.17184544,86,287314632,0.5641895,-0.41634008,-0.6697444,-0.24452901,0.031234593999999997,-0.15282899,-0.017662048
87,287331299,0.7012805000000001,-0.038322628,-0.7080468000000001,0.073543236,0.10875112599999999,-0.056533272999999995,0.20215034,87,287331299,0.56412005,-0.41651157,-0.669678,-0.2445786,-0.035180714,-0.17407301,-0.004404068
88,287347966,0.7012491999999999,-0.038366355,-0.708075,0.073549405,0.10285127,-0.063707784,0.19314289,88,287347966,0.5641075,-0.41660598,-0.66961545,-0.24461843,0.009998629,-0.14465468,0.014267921000000001
89,287364633,0.70118636,-0.038418967000000005,-0.70813215,0.073571,0.048773658,0.011370216,0.19933605,89,287364633,0.5641159,-0.41667825,-0.6695531,-0.24464646,0.023101851,-0.061730254000000005,-0.010201454
90,287381300,0.70118445,-0.038520552,-0.7081348000000001,0.07351085,0.057804025999999994,0.02935362,0.22052288,90,287381300,0.56408954,-0.41682547,-0.6694501,-0.24473809,-0.010128266,-0.030027848,-0.001276016
91,287397967,0.70124865,-0.038680493999999996,-0.70807654,0.07337539,-0.001232898,0.007092821,0.1516037,91,287397967,0.5640432,-0.41696579999999994,-0.669355,-0.24486639999999998,-0.062046748,-0.026000367000000003,-0.05992794
92,287414634,0.7013226,-0.038792352999999995,-0.70801145,0.073237225,-0.02849835,-0.03521075,0.19770718,92,287414634,0.56402135,-0.41705109999999995,-0.66929436,-0.24493682,-0.062005177,-0.018944064,-0.030228615
93,287431301,0.70133704,-0.038884833,-0.7079973,0.07318644,-0.03552247,0.022903904,0.18949604,93,287431301,0.56398517,-0.41715413,-0.66922694,-0.24502899,-0.0018444289999999999,-0.023348163999999998,0.004540443
94,287447968,0.70128983,-0.03899986,-0.7080424,0.07314159,0.031479117,0.052708517999999996,0.20670033,94,287447968,0.5639517,-0.41722736,-0.6691799,-0.24511003,0.012719675,-0.03170017,-0.006426811
95,287464635,0.7012877,-0.039199963,-0.70805013,0.07298057,0.05968243,0.04321743,0.20851707,95,287464635,0.56391674,-0.41731814,-0.669114,-0.24521542,-0.012922625,-0.06828522,-0.01466465
96,287481302,0.7013493000000001,-0.03935083,-0.7079875,0.07291304,0.08566134,0.013432123,0.20304966,96,287481302,0.56392074,-0.41738802,-0.6690345,-0.2453042,0.02295791,-0.08924537,-0.009861946
97,287497969,0.70143723,-0.039457599999999995,-0.7078958000000001,0.072900906,0.05261763,-0.00128981,0.21675777,97,287497969,0.5640350000000001,-0.41726540000000006,-0.66904396,-0.2452243,0.032169774,-0.10963735,-0.006089211
98,287514636,0.7015091,-0.03944263,-0.7078095,0.07305629599999999,0.097474,0.08622944,0.15946293,98,287514636,0.56413203,-0.41725323,-0.66895616,-0.24526112,0.054916687,-0.07643204,-0.024050712999999998
99,287531303,0.70164365,-0.039441607999999996,-0.70766056,0.07320532,0.09463404,0.000713,0.22749805,99,287531303,0.5642368000000001,-0.41727158,-0.6688364,-0.24531592,0.021833192999999997,-0.08612624599999999,-0.010261536
100,287547970,0.7018201,-0.039427392,-0.7074778,0.07328915,0.043986455,-0.03262387,0.19025135,100,287547970,0.56437796,-0.4172187,-0.66873825,-0.24534881,-0.05176292,-0.0858482,-0.007386208000000001
101,287564637,0.70200324,-0.03936395,-0.7072891,0.07338978,0.005088049,-0.052788842,0.20582008,101,287564637,0.56452954,-0.41714975,-0.66864586,-0.24536934,-0.032295834,-0.076168075,-0.01591587
102,287581304,0.70208335,-0.039346825,-0.7072016,0.073475555,0.04574461,-0.011701182,0.1933403,102,287581304,0.5646502,-0.41715342,-0.6685,-0.24548273,0.003491273,-0.090271965,-0.0079422
103,287597971,0.7021685000000001,-0.039343216,-0.7071057,0.07358644,0.054304708,0.066603005,0.1781826,103,287597971,0.5647934,-0.417103,-0.66838115,-0.24556239,0.028233709,-0.060756408,-0.028909683
104,287614638,0.7023185000000001,-0.039401546,-0.7069546,0.073577024,0.031934638,0.10585012,0.18149089999999998,104,287614638,0.5649159,-0.41710810000000004,-0.6682269000000001,-0.24569146,0.006184604000000001,0.0029535,-0.02697277
105,287631305,0.70252544,-0.03952116,-0.7067558,0.07344603,-0.006764396,0.037628014,0.20411777,105,287631305,0.56498855,-0.41718748,-0.66804314,-0.24588932,-0.025165323,0.01425074,-0.018658638
106,287647972,0.70271754,-0.039688926,-0.7065707,0.07329755,-0.026786687000000003,0.00011899999999999999,0.23556328,106,287647972,0.5651001999999999,-0.41717562,-0.6679043,-0.24603018,-0.038354374,-0.045806522999999995,-0.008397102
107,287664639,0.7028964,-0.039884686,-0.7063884,0.07323469,0.08626304,0.05042483,0.19760227,107,287664639,0.5652146,-0.41719425,-0.6677397,-0.24618275,-0.007553397,-0.07432029400000001,-0.019282341
108,287681306,0.70318764,-0.040046614,-0.70608896,0.073238015,0.08768413,0.043662194,0.13747597,108,287681306,0.5653175,-0.41729742,-0.66751206,-0.24638863,0.034365118,-0.06787306,-0.045484542999999995
109,287697973,0.7035201,-0.04029944,-0.7057554,0.073121116,0.044302505,0.041007336,0.18895245,109,287697973,0.5654536,-0.41732422,-0.6673190999999999,-0.24655347,-0.013203356999999999,-0.05644484599999999,-0.033207892999999995
110,287714640,0.70386636,-0.04052721,-0.70541614,0.07293768,-0.01847111,-0.01729725,0.22644138,110,287714640,0.56556267,-0.41739005,-0.66710114,-0.24678206,-0.037429925,-0.03907476,-0.008782387
111,287731307,0.70417005,-0.040711448,-0.7051144,0.072821334,0.04154301,0.013840145,0.20129204,111,287731307,0.5657089,-0.41735518,-0.6669376,-0.24694759,-0.038746864,-0.025975559,-0.006419182
112,287747974,0.70457727,-0.040965392999999996,-0.7047091999999999,0.072662555,0.07961308,0.056819815,0.20623589,112,287747974,0.56580997,-0.41745996,-0.6666831,-0.24722625,0.023963718,-0.025981817,-0.0267725
113,287764641,0.7050017,-0.0412213,-0.7042811999999999,0.07254965,0.11058929599999999,0.07803877,0.1500206,113,287764641,0.5659244999999999,-0.41755217,-0.6664247,-0.24750488,0.06021193,-0.10184658,-0.04258346599999999
114,287781308,0.7054419,-0.041531403,-0.7038288,0.07248438,0.11561163,0.029888209,0.22636604,114,287781308,0.5660743,-0.4176192,-0.6661562,-0.24777156,0.049007895999999995,-0.114171535,0.007432938
115,287797975,0.70585847,-0.041825008,-0.7034052,0.0723727,0.11859195,0.09888767,0.21492767,115,287797975,0.56633574,-0.41750458,-0.6659501999999999,-0.24792136,0.08045483,-0.09192127,0.021878242000000003
116,287814642,0.7063354000000001,-0.041962467,-0.70291126,0.0724377,0.14367682,0.14343324,0.23425198,116,287814642,0.56658554,-0.41748494,-0.66566473,-0.24814977,0.09492931,-0.060807817,-0.035079002000000005
117,287831309,0.7069379,-0.042237923,-0.7022978,0.07234969999999999,0.26637337,0.14400075,0.20131970000000002,117,287831309,0.5668554,-0.41754490000000005,-0.6652855999999999,-0.24844929999999998,0.1627219,-0.15099977,-0.024482727000000003
