PacketCounter_femur,SampleTimeFine_femur,Quat_W_femur,Quat_X_femur,Quat_Y_femur,Quat_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur
1095,304131635,0.9343266,-0.038730763,-0.27720833,0.2206746,0.47141498,1.3508631,0.2634096
1096,304148302,0.9318027,-0.03845764,-0.2881138,0.21740119,1.1157682,0.90649194,0.3999548
1097,304164969,0.9291477,-0.036846563,-0.29905167,0.21425004,1.2189263,0.27111846,0.8985052
1098,304181636,0.9263335,-0.034792453,-0.30999246,0.21120717,1.1741842,0.06590229,0.29421425
1099,304198303,0.9234154,-0.03308469,-0.32050934,0.20854554,0.80627245,-0.4723757,-0.090724945
1100,304214970,0.9203425,-0.03180472,-0.33069718,0.20641181,0.718707,-0.3348041,-0.36608505
1101,304231637,0.91719896,-0.030723143,-0.3405255,0.20457877,0.739985,-0.010336217,-0.060201645
1102,304248304,0.9139528,-0.029964855,-0.35038894,0.2025532,0.5861909,0.12486758,0.19811058
1103,304264971,0.91057926,-0.029249705,-0.36035892,0.20034827,0.51105523,-0.57227206,0.11553383
1104,304281638,0.90696913,-0.028041013,-0.37046224,0.19846043,0.18619077,-1.1852424,-0.3660221
1105,304298305,0.9032969,-0.025990842,-0.38004556,0.19736359,-0.082984775,-0.343533,-0.17131042
1106,304314972,0.89963996,-0.023898188,-0.3892281,0.19643387,0.2099037,0.6530971,-0.023924828
1107,304331639,0.89600676,-0.02208166,-0.3983745,0.19491044,0.1156465,0.8128336,0.222929
1108,304348306,0.8923785,-0.02066515,-0.40745193,0.19293667,-0.07825546,0.276478,0.15722466
1109,304364973,0.88882697,-0.01902091,-0.4160139,0.1912199,-0.7870238,0.09594527,0.08719826
1110,304381640,0.8854556,-0.01727035,-0.42377713,0.18997602,-0.40534723,0.9409129,-0.6123667
1111,304398307,0.8822612,-0.016124662,-0.43109784,0.18846183,-0.06311201,1.5130496,-0.5005827
1112,304414974,0.8790278,-0.015726663,-0.4386723,0.18611158,0.21937282,1.1761123,-0.003762245
1113,304431641,0.87571746,-0.01614356,-0.4465124,0.1830105,-0.042066034,0.08999201,0.2786312
1114,304448308,0.8724913,-0.016349668,-0.4540882,0.17973165,-0.1404504,-0.58057433,-0.057183266
1115,304464975,0.8692507,-0.015823066,-0.46128693,0.17713065,0.2419986,-0.47953677,-0.21626282
1116,304481642,0.866016,-0.014653281,-0.46809822,0.17519641,0.99159735,-0.16059677,0.08117485
1117,304498309,0.8627117,-0.013315866,-0.4748407,0.17345136,1.0123506,-0.67937905,0.5874243
1118,304514976,0.8592593,-0.011687992,-0.48150894,0.1723194,0.82240164,-0.5377657,0.4862051
1119,304531643,0.85579336,-0.009716004,-0.4879578,0.17154741,0.49238116,-0.7515112,0.5575218
1120,304548310,0.8521383,-0.007745102,-0.4944271,0.17131883,0.70896703,0.5850864,-0.36463547
1121,304564977,0.84844786,-0.004939289,-0.5007854,0.17127167,0.83426523,1.4645267,0.013105392
1122,304581644,0.84491354,-0.002646809,-0.507053,0.17035069,0.7520156,2.4099774,0.4672718
1123,304598311,0.84141177,-0.001758829,-0.51356244,0.16818084,0.40764785,1.101367,0.54547215
1124,304614978,0.83788615,-0.002473443,-0.5202923,0.16505988,-0.38949233,-0.21370502,0.4365282
1125,304631645,0.8344491,-0.003220986,-0.52664244,0.16229697,-0.07699038,0.42715308,-0.10138035
1126,304648312,0.83097404,-0.003359129,-0.53280705,0.15998596,-0.002271339,1.0718082,-0.26455784
1127,304664979,0.8273596,-0.00369935,-0.53927046,0.15702803,-0.11792454,0.7127327,-0.17562866
1128,304681646,0.8238324,-0.004777419,-0.54568833,0.15332915,0.5363466,0.20817873,-0.16250992
1129,304698313,0.8207095,-0.006157695,-0.55139756,0.14955582,-0.033052202,-1.560986,0.8501072
1130,304714980,0.81721413,-0.007423978,-0.55741763,0.14628659,0.36489028,-0.9083438,-0.18262577
1131,304731647,0.8131772,-0.005208648,-0.56356835,0.14530808,1.4158039,-0.051543538,-0.3896351
1132,304748314,0.8086807,-0.001300599,-0.5699264,0.14569116,1.3958218,0.9243474,-0.04932499
1133,304764981,0.80478144,0.001913301,-0.5755512,0.14516228,0.9799188,1.0311775,0.94476223
1134,304781648,0.80074614,0.00246616,-0.58179414,0.14255872,0.124623224,-0.22724739,0.32485867
1135,304798315,0.7971409,0.003889226,-0.58739984,0.13971706,-1.8503572,-1.0296836,0.115060806
1136,304814982,0.79291666,0.004421185,-0.59366024,0.13725655,-0.40878597,-0.7538404,-0.77848625
1137,304831649,0.78838784,0.006401938,-0.59976155,0.1367413,0.45133525,-0.77264386,-0.49487114
1138,304848316,0.7839964,0.009705092,-0.6053418,0.13720381,-0.22272128,-1.2338617,0.34379864
1139,304864983,0.7799664,0.014684514,-0.610054,0.13884959,-0.64151573,-1.2080075,0.23646545
1140,304881650,0.77587163,0.01925923,-0.61479664,0.14030512,-1.429824,-1.1972394,-0.10456753
1141,304898317,0.77068377,0.02283999,-0.6207668,0.14206228,0.07586745,0.19821203,-0.7938843
1142,304914984,0.7650985,0.026440673,-0.62689656,0.14468503,1.7730366,0.94883096,-0.091796875
1143,304931651,0.7597264,0.02967057,-0.63282514,0.14654726,2.6455302,0.5462736,0.8732939
1144,304948318,0.7543767,0.03298803,-0.63879806,0.14755622,2.5479958,-0.08169599,0.5701294
1145,304964985,0.74947524,0.03639494,-0.64420617,0.14821917,0.75969326,-1.2300074,0.4147005
1146,304981652,0.744749,0.039096735,-0.6494577,0.14843556,-0.3167733,-0.8629638,0.058772087
1147,304998319,0.7401449,0.04245876,-0.6543251,0.14916298,-0.94708383,0.30501094,-0.19989872
1148,305014986,0.73639107,0.044826902,-0.65839934,0.14912161,-0.79175085,0.8591242,0.18232155
1149,305031653,0.73384124,0.046573307,-0.66139805,0.14788094,-1.2178439,0.6773749,0.4186678
1150,305048320,0.7321884,0.046903394,-0.66364604,0.14588523,-2.5676966,0.12809724,0.38325882
1151,305064987,0.7297388,0.045187734,-0.6671469,0.14269753,-1.7098609,0.436221,-0.29825592
1152,305081654,0.72660875,0.043535154,-0.67098993,0.14115724,-0.08141236,-0.32646337,0.46812916
1153,305098321,0.72437394,0.04284705,-0.6735009,0.14089532,0.6560065,-1.2510386,0.62085915
1154,305114988,0.7229759,0.043681413,-0.67481405,0.14153484,-0.41472203,-1.0347416,0.5461035
1155,305131655,0.7214168,0.043427616,-0.6765994,0.14104459,-1.8314155,-1.0029804,0.7442045
1156,305148322,0.7187861,0.042213105,-0.6799023,0.13894528,-1.1264745,-0.45808488,0.19846725
1157,305164989,0.7163321,0.043812532,-0.6822254,0.13973472,0.5416841,0.52495974,-0.065096855
1158,305181656,0.71567047,0.04588609,-0.68236685,0.14175393,0.79146206,0.17811418,0.11062527
1159,305198323,0.7164489,0.047260586,-0.6812911,0.14254157,-0.55587894,0.25344056,0.15365028
1160,305214990,0.7173617,0.046923254,-0.6805712,0.1414983,-1.4298079,-0.0950086,0.56704235
1161,305231657,0.717411,0.045190886,-0.6811824,0.13884653,-0.97127914,-0.72903323,0.43068504
1162,305248324,0.7157835,0.045562718,-0.682825,0.13905595,0.8591297,0.42333528,-0.05739975
1163,305264991,0.71404165,0.04727604,-0.68397903,0.14174207,2.1938972,1.0761993,-0.071619034
1164,305281658,0.7125832,0.048018187,-0.6851498,0.14317006,1.7806973,1.0161813,0.21667004
1165,305298325,0.71137947,0.04848016,-0.6864143,0.14294337,1.2782795,0.55592704,0.07025242
1166,305314992,0.71089184,0.048602413,-0.6870002,0.14251322,0.6009924,0.19231072,0.04035759
1167,305331659,0.7110602,0.04830154,-0.68690556,0.14223027,-0.03418273,-0.15940768,0.30133438
1168,305348326,0.7120005,0.04777558,-0.6860965,0.14160821,-1.342818,-0.9884185,0.5189438
1169,305364993,0.7124819,0.04641105,-0.6859725,0.14023452,-1.9793521,-1.4205241,0.66794777
1170,305381660,0.7116069,0.045895454,-0.6870924,0.13936184,-0.72526604,-0.37891504,-0.027292252
1171,305398327,0.70978063,0.047462516,-0.68846196,0.14137667,1.2309462,1.3129283,-0.2812128
1172,305414994,0.7081752,0.04855827,-0.6895813,0.14358336,2.430195,2.1474504,-0.08038139
1173,305431661,0.7073579,0.048511263,-0.69040483,0.14366989,1.9553146,1.2255646,0.14245701
1174,305448328,0.70734274,0.047913484,-0.6906461,0.1427833,0.37278786,-0.23352239,0.60187626
1175,305464995,0.70716757,0.0467189,-0.691201,0.14135489,-0.31532538,-0.88014406,0.48475838
1176,305481662,0.70680416,0.04682482,-0.69157386,0.14131394,-0.12178372,-0.5018066,-0.012644768
1177,305498329,0.70703167,0.046940707,-0.69117385,0.14209154,-0.054530904,-0.56827945,0.19506645
1178,305514996,0.7078656,0.046723906,-0.69028753,0.14232016,-0.64292383,-0.55144316,0.25170994
1179,305531663,0.7088334,0.045824885,-0.6894582,0.14181402,-1.2784668,-0.782052,0.5661783
1180,305548330,0.70917135,0.04461213,-0.6894381,0.140604,-0.9126561,-0.40136075,0.31963825
1181,305564997,0.7090239,0.04457938,-0.6895756,0.14068308,-0.13388292,0.66230625,0.14097404
1182,305581664,0.7093272,0.044346873,-0.6891881,0.14112572,0.3401742,0.69259787,0.32411575
1183,305598331,0.71009165,0.04381708,-0.68845946,0.14100376,0.10961746,0.0367709,0.14227772
1184,305614998,0.71085465,0.04341333,-0.6877028,0.14097627,-0.30841032,-0.48869947,0.16676235
1185,305631665,0.711512,0.04275842,-0.68706304,0.1409795,-0.4208807,-0.96903217,0.3938284
1186,305648332,0.71187836,0.04263123,-0.6866212,0.1413207,-0.09070603,-0.7609368,0.13855839
1187,305664999,0.7126655,0.04332102,-0.6854599,0.14277373,-0.06129664,-0.57637966,0.17511654
1188,305681666,0.7140496,0.0440184,-0.6837007,0.14407443,-0.28808764,-0.23027763,0.17132759
1189,305698333,0.71539426,0.04387287,-0.6822238,0.14444894,-0.46858776,0.373814,0.13097858
1190,305715000,0.715903,0.04270088,-0.6818196,0.14418817,0.12855259,1.2932707,0.29585648
1191,305731667,0.71561706,0.041477583,-0.68229157,0.14373173,1.4637046,1.7680631,-0.020119667
1192,305748334,0.71555555,0.040258113,-0.6825701,0.14306073,1.9505453,1.0892582,-0.30784225
1193,305765001,0.7160663,0.0390084,-0.6822541,0.14235607,1.4117851,0.13979453,0.007585526
1194,305781668,0.716936,0.03801502,-0.6815285,0.14172219,0.33071557,-0.52009004,0.29658604
1195,305798335,0.717824,0.03724499,-0.6807005,0.14141043,-0.70957047,-0.9467101,0.41384697
1196,305815002,0.7185264,0.03631836,-0.6800681,0.14112657,-1.2083553,-1.437398,0.4810953
1197,305831669,0.71894765,0.036323644,-0.67952245,0.14160784,-1.1339653,-1.3110768,0.31651592
1198,305848336,0.7191173,0.037019767,-0.6790392,0.14287855,-0.78802264,-0.49910137,-0.041563988
1199,305865003,0.7194846,0.038135413,-0.6782067,0.14467922,-0.46412867,0.2626192,0.01688099
1200,305881670,0.7202425,0.038297065,-0.6772258,0.1454582,-0.7843414,0.099556915,0.29934406
1201,305898337,0.7205628,0.037533015,-0.6769573,0.1453208,-0.36183128,0.14209796,0.32195854
1202,305915004,0.72042197,0.03773021,-0.67694443,0.14602607,0.2126614,0.4077123,0.020992279
1203,305931671,0.7204252,0.03801119,-0.67664874,0.14730205,0.47127616,0.35408366,0.2226677
1204,305948338,0.720317,0.03831273,-0.67650336,0.14841656,0.62140536,-0.09240794,0.40546036
1205,305965005,0.7201278,0.039180342,-0.67634743,0.14981203,0.34003025,-0.5655663,0.32206059
1206,305981672,0.72024715,0.04070392,-0.675688,0.15179425,-0.090107016,-0.47218028,0.15297604
1207,305998339,0.7206772,0.042101353,-0.67473257,0.15361263,-0.27736437,-0.2101255,0.40798855
1208,306015006,0.7212839,0.042525087,-0.673877,0.15440114,0.004071065,-0.12853481,0.2932577
1209,306031673,0.7221277,0.04249461,-0.67288953,0.15477197,0.41751504,0.27599803,0.14850044
1210,306048340,0.7236631,0.041951176,-0.6712354,0.15493146,0.47074288,0.4696899,0.23985863
1211,306065007,0.72598183,0.04080539,-0.66885304,0.15469258,0.12990752,0.40388584,0.31075668
1212,306081674,0.7284254,0.039038904,-0.6664962,0.15383103,0.063270256,-0.019561406,0.52208614
1213,306098341,0.7307125,0.037664358,-0.66424924,0.15304427,0.7150041,-0.43661597,0.24445629
1214,306115008,0.7336505,0.037223138,-0.66088086,0.15367688,0.6976188,-0.8906915,0.4372816
1215,306131675,0.73725754,0.03739372,-0.65652686,0.15502954,0.01787433,-0.84930986,0.56993675
1216,306148342,0.7413609,0.037368137,-0.6516651,0.15597785,-0.39326927,-0.16205852,0.6150112
1217,306165009,0.745439,0.037643377,-0.64687,0.15643407,0.19119254,0.43502793,0.26682472
1218,306181676,0.7501179,0.03712844,-0.64170724,0.15545157,0.2428674,0.5336634,0.024666786
1219,306198343,0.7555531,0.034066472,-0.6362858,0.15207933,-0.2626912,0.16641833,0.24223423
1220,306215010,0.7610288,0.028722465,-0.6310922,0.14745064,-0.5373037,-0.5008348,0.35754395
1221,306231677,0.76652884,0.022765303,-0.6256688,0.14304855,-0.8078062,-1.0594293,0.79522324
1222,306248344,0.7708113,0.017513573,-0.62111497,0.14059886,1.0928764,-0.62882006,-0.208395
1223,306265011,0.7749218,0.015189434,-0.61590034,0.14121287,1.1274167,-0.15091732,-0.25804806
1224,306281678,0.77999556,0.012590769,-0.60948724,0.14135998,-0.14006573,-0.23241447,0.35444736
1225,306298345,0.7858433,0.007858496,-0.60248315,0.139325,-1.7679065,-1.6560023,0.68650246
1226,306315012,0.7907356,0.003084356,-0.5963822,0.13807562,-1.9409349,-1.9258274,-0.017267227
1227,306331679,0.7941352,0.002871233,-0.5912655,0.1405526,0.28012833,-0.7022446,-0.8013191
1228,306348346,0.79813355,0.00513217,-0.5847831,0.14489292,-0.5192944,-0.8136345,-0.6582794
1229,306365013,0.8021013,0.003955179,-0.5786687,0.14754249,-1.2512553,-1.4182715,-0.2683258
1230,306381680,0.80639946,9.17E-05,-0.57233804,0.14885467,-2.6124141,-1.5986122,0.2703247
1231,306398347,0.8100361,-0.002343783,-0.5665026,0.15139188,-0.61918366,-1.3608491,-0.59524727
1232,306415014,0.814267,-1.26E-04,-0.55885935,0.15701662,2.6324997,0.84813565,-1.8084469
1233,306431681,0.8200293,0.004605953,-0.54847956,0.16343099,0.35433242,0.118040025,-0.13192081
1234,306448348,0.82485616,0.004238972,-0.5402242,0.16661721,-1.0763932,1.6065266,0.90861034
1235,306465015,0.82919616,0.001062245,-0.5330823,0.16812147,-0.17300707,2.0823722,0.15447044
1236,306481682,0.8329397,-0.002026127,-0.52664125,0.16989706,1.0143067,0.3865872,0.21690845
1237,306498349,0.8370973,-0.002842055,-0.5187165,0.17378739,2.52167,-0.39743623,-0.58678436
1238,306515016,0.8404814,1.50E-04,-0.51129586,0.1793784,0.7792216,0.40947694,0.15777588
1239,306531683,0.84367275,0.002389227,-0.504749,0.18288791,1.5020839,2.8451831,1.3507109
1240,306548350,0.84744537,0.00392432,-0.4973758,0.18559992,1.9368689,2.6376102,1.7466002
1241,306565017,0.85174686,0.004832145,-0.4885925,0.18918374,1.6652788,-0.044555087,0.38442898
1242,306581684,0.8554953,0.005979279,-0.48012653,0.19385462,0.7601908,-1.4693946,-0.3479166
1243,306598351,0.85883874,0.008089627,-0.47210687,0.19863176,0.1311194,0.58563,-0.055538177
1244,306615018,0.86270523,0.00953837,-0.4633853,0.20231633,0.6090862,2.4847233,0.5061846
1245,306631685,0.8671208,0.008309178,-0.45433852,0.20400503,1.0054663,1.6980892,0.23226738
1246,306648352,0.8719037,0.006505971,-0.4441935,0.20601594,0.27095088,0.4113419,-0.31452847
1247,306665019,0.87642497,0.004134081,-0.43404794,0.20850283,-0.94140816,-1.0410658,-0.8082018
1248,306681686,0.880311,0.002639954,-0.4242569,0.21227513,-0.8465406,-0.9304199,-0.6662502
1249,306698353,0.8843677,0.00117321,-0.41404033,0.2155742,0.27608657,-0.13328457,0.21247864
1250,306715020,0.88875204,-0.001539758,-0.4034796,0.21755596,0.5939356,-0.121956125,0.18532753
1251,306731687,0.8931208,-0.004892323,-0.39258263,0.21954337,-0.41702846,-0.7194063,-0.19907284
1252,306748354,0.8969761,-0.006782266,-0.38180506,0.22275944,-1.7872627,-1.406627,-0.315732
1253,306765021,0.90043837,-0.007324913,-0.37130708,0.22648853,-1.8140092,0.008975369,-0.87754536
1254,306781688,0.9043293,-0.008193324,-0.35984573,0.22943713,-0.50369805,1.5317804,-0.5740118
1255,306798355,0.9086514,-0.010620713,-0.34741035,0.23141913,0.8384378,0.7029349,-0.06453705
1256,306815022,0.9129321,-0.013331171,-0.33426392,0.2337817,0.6953126,-1.6718159,0.014816284
1257,306831689,0.9161901,-0.015673755,-0.32255754,0.23730913,0.05528906,-2.8157306,0.062815666
1258,306848356,0.9185835,-0.015817052,-0.31187358,0.24227698,-0.95647365,0.53896666,0.08401394
1259,306865023,0.92126024,-0.016942827,-0.3011543,0.24557573,1.0670022,2.9073596,0.3956871
1260,306881690,0.9242997,-0.019691829,-0.2901303,0.24721584,1.63954,1.2850497,0.66556454
1261,306898357,0.9274124,-0.022458548,-0.27826038,0.2489619,1.0892053,0.6841752,0.17449379
1262,306915024,0.9302222,-0.026234753,-0.2663122,0.2511679,0.9518134,0.080658644,0.059568405
1263,306931691,0.9325096,-0.02793776,-0.25521994,0.25400165,0.4150003,0.2845678,1.1668253
1264,306948358,0.9345219,-0.028553328,-0.24523354,0.25636476,1.6454726,0.69159883,1.1977129
1265,306965025,0.9367532,-0.02884593,-0.23546585,0.25734505,0.525331,0.6795233,0.72597885
1266,306981692,0.9387988,-0.030087747,-0.22662725,0.25768295,-0.5213822,1.4016298,-0.05155468
1267,306998359,0.94064385,-0.033807945,-0.21871063,0.25733426,0.006898057,1.0486734,-0.12268162
1268,307015026,0.9422704,-0.03969062,-0.21161993,0.25647077,0.5680057,0.015554742,0.19486523
1269,307031693,0.9436255,-0.04531972,-0.20515832,0.2558048,0.30463585,-1.2731453,0.6028681
1270,307048360,0.9446618,-0.049223877,-0.19972943,0.2555548,0.14728476,-1.4820148,0.7742138
1271,307065027,0.9453666,-0.052593995,-0.1956059,0.25546652,0.22906613,-0.8794478,0.47560406
1272,307081694,0.94589627,-0.054521423,-0.19184223,0.25595552,0.039956518,-0.72575116,0.83241844
1273,307098361,0.9463177,-0.054809228,-0.18842296,0.25687432,-0.31074357,-0.28054613,0.60198975
1274,307115028,0.9467502,-0.05415509,-0.18547972,0.25756028,-0.78029627,0.27832013,0.5173807
1275,307131695,0.94721186,-0.053453535,-0.18349932,0.2574279,-0.79845285,0.78006625,0.20301437
1276,307148362,0.9476795,-0.053356078,-0.18202254,0.25677454,-0.51577157,0.9892983,-0.09495926
1277,307165029,0.9481128,-0.05352784,-0.18050751,0.25620854,-0.30679813,0.6900094,-0.3665657
1278,307181696,0.94848764,-0.05395596,-0.1788221,0.25591302,-0.5630429,0.2343389,-0.6090746
1279,307198363,0.94877374,-0.05455503,-0.17710444,0.25592038,-0.8995622,-0.17182945,-0.6141033
1280,307215030,0.94895536,-0.05521683,-0.1754192,0.25626552,-0.8147507,-0.29217222,-0.1931982
1281,307231697,0.9491383,-0.055822413,-0.17369173,0.2566334,-0.42274,-0.024285521,0.24259663
1282,307248364,0.94937336,-0.0564006,-0.17203417,0.25675356,-0.312494,0.060684577,0.123417854
1283,307265031,0.94961303,-0.057349563,-0.17042968,0.25672734,-0.39244795,-0.1834173,-0.009039879
1284,307281698,0.94982487,-0.058159888,-0.16890574,0.2567682,-0.4454726,-0.3787731,-0.09432411
1285,307298365,0.9499838,-0.058639985,-0.16748874,0.2569995,-0.51776874,-0.5664143,-0.001634598
1286,307315032,0.9502115,-0.059115577,-0.16597554,0.25703043,-0.21853599,-0.12698649,0.34874535
1287,307331699,0.9504317,-0.0598866,-0.164638,0.2568972,0.23490888,-0.10246381,0.38800907
1288,307348366,0.9505651,-0.06099186,-0.16356029,0.25683284,0.38851872,-0.93706274,0.11113453
1289,307365033,0.9506216,-0.061422728,-0.1623852,0.2572661,-0.09647523,-1.4285343,0.009412766
1290,307381700,0.95062643,-0.060976673,-0.1612767,0.2580505,-0.33684117,-0.95863855,0.05796814
1291,307398367,0.95061946,-0.06012116,-0.16047864,0.25877327,-0.07355901,-0.16740265,0.02585888
1292,307415034,0.95067865,-0.05981456,-0.15985051,0.25901577,0.19300097,0.16335025,0.016288757
1293,307431701,0.9507631,-0.06008946,-0.1591774,0.2590564,0.25330275,-0.19781254,0.06264496
1294,307448368,0.9508326,-0.060285755,-0.15827474,0.25930828,0.15926483,-0.50378317,0.38873386
1295,307465035,0.9509297,-0.06001096,-0.15721013,0.2596637,0.28589955,-0.17611697,0.7183237
1296,307481702,0.95110434,-0.059400223,-0.15607546,0.25984943,0.43042985,0.3341706,0.7912617
1297,307498369,0.9513632,-0.05910291,-0.15483159,0.25971374,0.48200458,0.27164686,0.3937416
1298,307515036,0.9516215,-0.05888591,-0.15336415,0.25968724,-0.045004,-0.21655343,-0.014816284
1299,307531703,0.95175743,-0.05809042,-0.15197843,0.26018232,-0.42284426,-0.5744006,-0.23396873
1300,307548370,0.9518214,-0.05688197,-0.15087642,0.26085567,-0.42264545,-0.41741437,-0.30137062
1301,307565037,0.9519536,-0.056001768,-0.14984806,0.26115626,0.040948693,0.16243531,-0.1318903
1302,307581704,0.9521752,-0.055902712,-0.14870575,0.26102248,0.44099185,0.1947653,-0.009354591
1303,307598371,0.95238036,-0.05608905,-0.14727765,0.2610435,0.28429943,-0.32119644,0.14350891
1304,307615038,0.95248085,-0.055567715,-0.14568937,0.26167923,0.053660654,-0.81103253,0.14769363
1305,307631705,0.95249236,-0.05398778,-0.14412095,0.26283425,-0.14091744,-0.75905085,0.012945175
1306,307648372,0.9525063,-0.051738396,-0.14258328,0.26407206,-0.14281674,-0.12661181,-0.014237404
1307,307665039,0.9525761,-0.04961619,-0.14122269,0.26495722,-0.010992143,0.26064444,-0.027139664
