PacketCounter_tibia,SampleTimeFine_tibia,Euler_X_tibia,Euler_Y_tibia,Euler_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia,PacketCounter_femur,SampleTimeFine_femur,Euler_X_femur,Euler_Y_femur,Euler_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur
266,2348009290,-123.4127197,-74.63890076,-29.51247978,-0.68261224,-0.2381127,0.1687603,146,2346009250,-141.7437134,-79.78234863,-61.40411758,0.028018452,-0.021286536,0.12957
268,2348042624,-122.0195847,-74.89672852,-31.16295624,-0.40046754,-0.33297396,0.25343037,147,2346025917,-141.701355,-79.78013611,-61.44987488,0.035189614,0.02340583,0.16888428
270,2348075958,-120.386795,-75.34494781,-33.13325119,-0.24610643,-0.08869877,-0.047493935,148,2346042584,-141.6767883,-79.77745819,-61.47363663,0.03420743,0.030998956,0.18116856
271,2348092625,-119.6258774,-75.61267853,-34.12865067,-0.16202536,0.11219445,-0.22812843,149,2346059251,-141.6556396,-79.77713013,-61.48984528,0.011385107,0.047823224,0.18808556
275,2348159293,-116.3289948,-76.48016357,-38.07978058,-0.52638936,-0.24117036,0.16729546,150,2346075918,-141.6391602,-79.77825165,-61.49842453,-0.010859698,0.027797803,0.1622057
277,2348192627,-113.1534653,-77.14738464,-41.95211029,-0.54850185,-0.61807656,0.41519737,151,2346092585,-141.630722,-79.77801514,-61.50536346,-0.042476766,-0.016372493,0.15966797
279,2348225961,-107.5277939,-77.90827179,-48.94264984,0.18081279,-0.6145132,-0.12037563,152,2346109252,-141.6240234,-79.7767868,-61.52339935,-0.03955295,-0.017543923,0.20381546
280,2348242628,-104.2557449,-78.21785736,-52.94449997,0.5353239,-0.6063827,-0.4330988,153,2346125919,-141.6100006,-79.77670288,-61.55263519,-0.020780852,0.012580706,0.18916893
282,2348275962,-98.12501526,-78.59938049,-60.38629913,0.49767563,-0.88274616,-0.42076683,154,2346142586,-141.5928802,-79.77838135,-61.58040619,-0.010614015,0.042982772,0.16510677
284,2348309296,-93.31882477,-78.70167542,-66.5109787,-0.39303106,-0.24032336,-0.20270538,155,2346159253,-141.569519,-79.78157806,-61.60424423,-0.008050908,0.041505296,0.17158794
286,2348342630,-89.31349945,-78.68441772,-71.55625916,-0.52112067,0.6490592,-0.40304756,156,2346175920,-141.5422516,-79.78294373,-61.62720108,-0.012858518,0.013456151,0.18647671
288,2348375964,-85.89508057,-78.70346832,-75.78936768,-0.17815408,0.18685058,0.40490818,157,2346192587,-141.5136261,-79.7861557,-61.6511879,-0.047426432,-0.0057126,0.19445705
289,2348392631,-83.82994843,-78.75492859,-78.31197357,-0.20411964,-0.13440046,0.84130764,158,2346209254,-141.4835663,-79.78941345,-61.68800735,-0.04447299,-0.022244848,0.19236374
291,2348425965,-77.54502106,-78.79592133,-85.65615082,0.15745294,0.36785585,0.5847359,159,2346225921,-141.4395447,-79.79342651,-61.74239731,-0.01379677,-0.026549315,0.15684032
293,2348459299,-67.69164276,-78.40588379,-96.37882996,1.1260495,1.2895501,0.265193,160,2346242588,-141.3994446,-79.79512024,-61.79595184,0.004250448,0.01953548,0.14457989
295,2348492633,-57.71047592,-77.30157471,-107.0368271,1.4160255,1.5016506,-0.41951084,161,2346259255,-141.3723145,-79.79647064,-61.83338165,0.027531361,0.019536206,0.1610384
298,2348542634,-44.93688202,-74.14784241,-119.3946304,1.6224526,1.1499797,0.5241022,162,2346275922,-141.352829,-79.79702759,-61.8628273,0.033014372,0.022565812,0.18623066
300,2348575968,-36.73775101,-71.24469757,-126.2269821,1.4471661,1.8082116,-0.18280125,163,2346292589,-141.3589783,-79.79711151,-61.86649323,0.0283206,0.028368488,0.16283989
302,2348609302,-30.60653496,-68.68230438,-130.6171722,0.6207533,1.1861045,-0.6282406,164,2346309256,-141.3665161,-79.79647064,-61.8713913,-0.007534622,0.011215825,0.16939831
304,2348642636,-26.0668602,-65.83312988,-133.4791718,-0.19972461,1.3016672,-1.3091259,165,2346325923,-141.3877106,-79.79624176,-61.85873413,-0.003442393,0.06597069,0.20665455
306,2348675970,-21.68604851,-63.18491364,-135.493927,-1.4520912,0.23182842,-2.3452282,166,2346342590,-141.4098816,-79.79689789,-61.8433342,-0.007768961,0.06606395,0.2029829
307,2348692637,-19.12719536,-61.86763,-136.674881,-1.3632544,-0.80123097,-1.70718,167,2346359257,-141.4343414,-79.79932404,-61.823452,-0.003058747,0.03828615,0.1769638
309,2348725971,-14.40988064,-58.7665863,-139.1621246,0.19966835,-1.3867879,-0.94874954,168,2346375924,-141.4632111,-79.80125427,-61.79831696,-0.003113102,-0.006930019,0.14198112
313,2348792639,-9.787133217,-52.86360931,-140.842041,0.18295605,-1.6457698,-1.4080915,169,2346392591,-141.480896,-79.80292511,-61.78163147,-0.026739553,0.008897771,0.16210747
315,2348825973,-9.726306915,-50.27446365,-140.947403,-0.007121193,-0.38341692,-0.99461937,170,2346409258,-141.5007782,-79.80453491,-61.76536179,-0.03523542,-0.005149236,0.1922884
316,2348842640,-10.26125336,-48.76551056,-141.146286,0.41405702,-0.08719341,-0.7230177,171,2346425925,-141.5167236,-79.80755615,-61.75581741,-0.030238314,0.012310367,0.18371964
318,2348875974,-10.71690464,-45.68334961,-141.5283051,0.8454185,0.38540027,0.31446457,172,2346442592,-141.5294647,-79.81145477,-61.74790955,-0.018798096,0.007258025,0.17733765
320,2348909308,-10.44031811,-43.04166794,-141.8085175,-1.0002981,0.91347843,-0.46692467,173,2346459259,-141.5384064,-79.81445313,-61.74110031,-0.004319528,0.008758634,0.18367386
322,2348942642,-10.08393669,-40.56296921,-142.5155029,-0.21365444,1.0146831,0.016643524,174,2346475926,-141.5512085,-79.81678772,-61.72694016,0.0189633,0.007188847,0.1788292
324,2348975976,-8.926303864,-37.94678116,-142.9712372,0.27924466,0.13597679,-0.09065914,175,2346492593,-141.5612793,-79.81924438,-61.71435165,-0.001369883,0.009039031,0.17407513
325,2348992643,-8.384254456,-36.76895523,-143.0439911,0.20921794,-0.320956,-0.29071426,176,2346509260,-141.5757751,-79.82157898,-61.69739151,-0.017819222,0.004277926,0.17360592
327,2349025977,-7.765645027,-34.50047302,-143.2380066,-0.062287185,-1.0801013,0.60096455,177,2346525927,-141.6015472,-79.8253479,-61.67058563,-0.014380936,0.016404845,0.18140125
329,2349059311,-7.783164501,-32.27579117,-143.3704224,-0.77586794,0.46011266,0.71060085,178,2346542594,-141.62146,-79.83033752,-61.64770889,-0.012575579,0.012829923,0.17759895
333,2349125979,-7.607791901,-28.47372437,-142.96315,-0.44057673,0.21258233,0.5467377,179,2346559261,-141.6433411,-79.83517456,-61.63053131,-0.0088927,0.018770786,0.1859932
334,2349142646,-7.637691975,-27.67743301,-142.7681885,-0.074233666,-0.19129926,1.0452967,180,2346575928,-141.6808319,-79.84085083,-61.60321045,-0.00455546,0.024931977,0.1870718
336,2349175980,-7.7008214,-26.25360107,-142.4551086,0.23062636,-1.1026287,0.61163235,181,2346592595,-141.7250671,-79.84620667,-61.56832886,0.007203096,0.034993075,0.17004585
338,2349209314,-8.002466202,-24.96879005,-142.3892059,0.39071697,-0.28203553,0.70287037,182,2346609262,-141.7742615,-79.85033417,-61.52342987,0.003928268,0.011804837,0.15643024
340,2349242648,-8.311840057,-23.92408943,-142.528595,0.8074207,0.059662815,0.905077,183,2346625929,-141.8168182,-79.85423279,-61.48371124,-2.19E-04,-0.026614359,0.17586422
342,2349275982,-8.33258152,-23.07417488,-142.6313019,0.37366867,0.26960254,0.34084415,184,2346642596,-141.8638458,-79.85786438,-61.44063187,-0.042197987,-0.014300414,0.18680382
343,2349292649,-8.336338043,-22.75646019,-142.6629486,0.23669933,0.58525974,0.734478,185,2346659263,-141.8964996,-79.86299896,-61.40625,-0.06290149,0.03202801,0.17673302
345,2349325983,-8.407493591,-22.31823158,-142.7929535,0.4439179,0.31521747,1.0308876,186,2346675930,-141.903595,-79.86862946,-61.38469315,-0.03809865,0.03866601,0.17656136
347,2349359317,-8.467759132,-22.16328812,-142.786377,-0.002306911,0.4780199,1.1449451,187,2346692597,-141.897995,-79.87414551,-61.36730957,-0.039173383,0.003173437,0.20452881
349,2349392651,-8.459517479,-22.37978363,-142.5815735,0.48326665,-0.03695647,1.3883057,188,2346709264,-141.9009705,-79.88090515,-61.3496666,-0.023619732,-0.019060627,0.18552876
352,2349442652,-8.499147415,-23.37236977,-142.1338959,0.70615214,-0.4255428,1.3684807,189,2346725931,-141.9057922,-79.89107513,-61.3322525,-0.010850576,0.021724453,0.14875889
354,2349475986,-8.70691967,-24.55130005,-142.2088776,0.49112853,-0.5498462,1.292881,190,2346742598,-141.9053802,-79.90258789,-61.3138504,-0.005747412,0.06096327,0.16358662
356,2349509320,-9.239124298,-26.09921455,-142.3387756,0.20521931,0.05633253,1.5167007,191,2346759265,-141.8861542,-79.91199493,-61.30224609,-0.038067777,0.023526248,0.19759655
358,2349542654,-9.640912056,-28.02180672,-142.237915,0.03797379,0.33513388,1.0519323,192,2346775932,-141.864502,-79.92358398,-61.29030609,-0.05909972,-0.006309994,0.17711353
360,2349575988,-9.94000721,-30.23777962,-141.8546906,0.24965657,0.41540912,0.96891594,193,2346792599,-141.8400726,-79.93546295,-61.2889328,-0.055052903,-0.03239049,0.16413689
361,2349592655,-10.02312279,-31.46069145,-141.6014862,0.35834134,0.4159303,0.7570839,194,2346809266,-141.815567,-79.94636536,-61.2951622,-0.045181103,5.98E-04,0.17775345
363,2349625989,-10.08720016,-34.11597443,-141.1231537,0.27169535,0.7625468,0.46214294,195,2346825933,-141.7765198,-79.95850372,-61.31510925,-0.07230407,0.04205117,0.1757555
365,2349659323,-9.951910973,-37.02536392,-140.7741699,0.59963983,0.41992044,0.2573862,196,2346842600,-141.7262573,-79.9732666,-61.33776855,-0.07497975,0.043595307,0.16876793
367,2349692657,-9.66928196,-40.22889328,-140.3139954,0.22076905,0.15851684,-0.1164875,197,2346859267,-141.6543732,-79.98939514,-61.37069321,-0.057199076,0.010092393,0.16287231
369,2349725991,-9.449625969,-43.73903656,-139.6476288,0.13020484,-0.23327947,0.07809925,198,2346875934,-141.5673065,-80.00284576,-61.42420578,-0.07193162,-0.0368926,0.16601086
372,2349775992,-10.49647522,-49.22045898,-137.9580841,-0.332164,-0.8273929,0.08167744,199,2346892601,-141.4628143,-80.01750946,-61.50239944,-0.039362963,-0.040839616,0.19920635
374,2349809326,-12.31393242,-52.80244827,-136.2754364,-0.3172422,-1.6678369,-0.43189907,200,2346909268,-141.35289,-80.03382111,-61.6008606,-0.04354277,-0.016842036,0.22505665
376,2349842660,-14.89256477,-56.38931274,-134.4047394,-0.51524097,-2.0754018,-0.7556095,201,2346925935,-141.2626495,-80.05055237,-61.69058228,-0.006551249,-0.025851285,0.188694
378,2349875994,-19.20106697,-60.18645859,-132.273468,-0.39307678,-2.0162513,-1.1764078,202,2346942602,-141.187439,-80.0666275,-61.77422714,0.024514286,-0.005629342,0.13366508
379,2349892661,-21.97185326,-62.05812454,-130.9558105,-0.5416466,-1.5135858,-1.3545618,203,2346959269,-141.1175079,-80.07909393,-61.85308838,0.07546347,-0.01095314,0.16088104
381,2349925995,-28.29870605,-65.46972656,-127.6505814,-0.63983285,-0.2755412,-1.8097086,204,2346975936,-141.0619659,-80.08918762,-61.91478348,0.1100956,-0.03427113,0.20936108
383,2349959329,-35.6035881,-68.686409,-123.2152328,-0.21409576,0.52869296,-1.744914,205,2346992603,-141.0211487,-80.09738159,-61.96256256,0.09476022,-0.016494697,0.20675945
385,2349992663,-43.49109268,-71.7556839,-117.6877518,-0.0692294,1.3035793,-1.6623297,206,2347009270,-141.0198212,-80.10449219,-61.97704315,0.07008205,0.008445493,0.14739418
387,2350025997,-51.14031601,-74.40831757,-111.3632431,0.44866288,2.4757884,-1.563324,207,2347025937,-141.0483856,-80.10980225,-61.96781921,0.047821447,-0.05277029,0.15890598
388,2350042664,-54.96996689,-75.50610352,-107.6337509,0.61654663,2.648073,-1.220231,208,2347042604,-141.0750732,-80.1132431,-61.97254562,-2.09E-04,-0.020178415,0.15396976
390,2350075998,-62.05284119,-76.97013855,-99.92115021,0.17763107,2.8141453,0.4380932,209,2347059271,-141.1149292,-80.11451721,-61.95941925,-0.019161304,0.028185654,0.15853596
392,2350109332,-67.59325409,-77.48934174,-92.88404846,-0.7220265,2.0121794,1.3744602,210,2347075938,-141.1491699,-80.11933136,-61.94155121,-0.0389694,0.048612837,0.15098
394,2350142666,-72.15583038,-77.76133728,-85.89141083,-0.4807765,0.4015172,0.45815468,211,2347092605,-141.1554565,-80.12295532,-61.937603,-0.011678091,0.022428464,0.175951
396,2350176000,-76.37942505,-78.44067383,-78.54363251,-0.038069867,-0.85435706,-0.2938671,212,2347109272,-141.1580658,-80.12560272,-61.94473648,-0.043265752,-0.055356726,0.19049549
397,2350192667,-78.60397339,-78.83168793,-74.85417938,-0.035229478,-1.3701042,-0.29419327,213,2347125939,-141.1664429,-80.12896729,-61.96875,-0.080339216,-0.09052202,0.17660522
399,2350226001,-82.8387146,-79.26514435,-68.84947205,0.3299919,-2.1988363,-0.23202801,214,2347142606,-141.182312,-80.13321686,-62.00006485,-0.046296768,-0.041933935,0.13584042
401,2350259335,-85.73554993,-79.20063782,-66.1206131,0.6382925,-2.4176118,-0.1001215,215,2347159273,-141.1833801,-80.1335907,-62.04582214,0.020785658,0.014016498,0.1541357
403,2350292669,-88.06776428,-79.0209198,-65.46656799,0.3182205,-1.4647712,-0.023266792,216,2347175940,-141.1710205,-80.13207245,-62.09399414,0.028919546,0.032964192,0.2036953
405,2350326003,-88.88602448,-78.8579483,-66.84162903,-0.01043846,0.09934749,0.5367441,217,2347192607,-141.1738434,-80.1314621,-62.11997604,0.025117869,0.021479595,0.21159267
408,2350376004,-86.78869629,-78.55051422,-71.31758118,-0.6925647,1.7482039,0.2081995,218,2347209274,-141.2031097,-80.13398743,-62.11633682,0.018839488,0.020297378,0.1455288
410,2350409338,-85.15881348,-78.64476776,-73.58074951,-1.0095229,1.4941709,0.23436928,219,2347225941,-141.230957,-80.13564301,-62.11038208,-0.026040278,-0.001420816,0.13995361
412,2350442672,-83.46012878,-78.79294586,-74.89429474,-1.1666301,1.2184904,-0.10551453,220,2347242608,-141.2457428,-80.13578033,-62.11964417,-0.04619377,-0.033097073,0.17986584
414,2350476006,-81.75092316,-78.96374512,-75.57683563,-0.5943826,0.29243898,0.068743706,221,2347259275,-141.241272,-80.13695526,-62.15086365,-0.032077756,0.002657737,0.248065
415,2350492673,-80.18178558,-79.09360504,-76.64672852,-0.43634215,-0.29579896,0.22025585,222,2347275942,-141.2290802,-80.14248657,-62.19319153,0.030597778,0.05569781,0.23017693
417,2350526007,-75.78495026,-79.33052063,-80.42360687,-0.41079697,-1.0097419,0.17919827,223,2347292609,-141.2454681,-80.15016937,-62.18993759,0.016245928,0.15945844,0.11276722
419,2350559341,-69.50423431,-79.26902008,-86.86552429,-0.622396,-1.2580818,0.43345547,224,2347309276,-141.2623444,-80.15897369,-62.1558342,-0.051976528,0.1693048,0.060094833
421,2350592675,-59.38635254,-78.35825348,-97.60105133,-0.548213,-0.9311401,0.17923164,225,2347325943,-141.2318878,-80.16712952,-62.15431976,-0.111164436,0.04777718,0.20488071
423,2350626009,-51.40881729,-76.88312531,-106.9154663,0.83947754,0.34611103,-0.3072281,226,2347342610,-141.1742401,-80.17721558,-62.19996643,-0.09950611,-0.086607635,0.29418278
424,2350642676,-48.64176941,-76.00214386,-110.6451721,1.0380461,0.14527023,-0.053344727,227,2347359277,-141.1231995,-80.19185638,-62.26896286,-0.03539508,-0.13063288,0.22780609
428,2350709344,-38.69511032,-71.98369598,-122.6018524,0.12004638,1.5463331,0.035570145,228,2347375944,-141.0892181,-80.20571899,-62.32859802,0.029648533,-0.050827853,0.09514046
430,2350742678,-35.61710358,-69.72396851,-125.5919113,0.69941586,1.4746027,0.035510063,229,2347392611,-141.0307312,-80.21154022,-62.38916016,0.05988176,0.011373065,0.12301445
432,2350776012,-32.01074219,-67.22997284,-128.6183319,0.12959847,-0.046880502,-0.70392036,230,2347409278,-140.9564209,-80.21246338,-62.44571686,0.016467651,-0.02325792,0.18646431
433,2350792679,-29.37614822,-66.10177612,-130.3677826,0.09223854,-0.6763902,-1.5266552,231,2347425945,-140.8834534,-80.21173096,-62.50381851,-6.69E-04,-0.061186224,0.20481777
435,2350826013,-24.78344536,-64.04248047,-133.5010834,0.4709954,0.2669309,-1.3806868,232,2347442612,-140.822876,-80.21274567,-62.55656433,0.017172402,-0.03291139,0.13792515
437,2350859347,-21.0000515,-61.81097412,-136.0158539,0.3797637,0.11621791,-0.9382229,233,2347459279,-140.7716827,-80.21482086,-62.59965515,-0.009660677,0.006982377,0.11097145
439,2350892681,-17.87988472,-59.0247612,-137.6615448,0.5873685,-0.021031005,-0.910655,234,2347475946,-140.7165833,-80.21250916,-62.64474106,-0.05231948,-0.01135647,0.119950294
441,2350926015,-14.95474529,-56.16773987,-139.0989685,0.6114792,-0.61756253,-1.2767429,235,2347492613,-140.6411285,-80.20895386,-62.72512436,-0.032506578,-0.06063247,0.22837639
442,2350942682,-13.67425728,-54.71648026,-139.6827545,0.94553614,-0.70311207,-0.99373055,236,2347509280,-140.5697784,-80.20837402,-62.82569122,-0.024571227,-0.07970634,0.26694775
444,2350976016,-12.12966347,-51.66013336,-140.4937134,0.39429477,-0.9067745,-1.1284103,237,2347525947,-140.5273285,-80.21574402,-62.92834473,-0.03982832,-0.030384518,0.13907146
448,2351042684,-9.417888641,-45.54825974,-143.0480347,-0.48333392,-0.1888842,-0.1385622,238,2347542614,-140.4888153,-80.22084808,-63.02359772,-0.004699053,0.07470418,0.10951042
450,2351076018,-9.585326195,-42.48825455,-143.3096466,0.043449577,0.437075,0.29482841,239,2347559281,-140.3888397,-80.22109222,-63.13579178,0.10854847,0.1721618,0.23099613
451,2351092685,-9.42056942,-40.89704132,-143.2043304,-0.24501881,-0.33961362,0.018094063,240,2347575948,-140.3077087,-80.22402954,-63.19713974,0.110082,0.11862011,0.28447437
453,2351126019,-8.881781578,-37.921875,-143.0161591,-0.1467886,-0.8470504,-0.24133396,241,2347592615,-140.2532043,-80.23258209,-63.21993637,0.06657591,0.06352031,0.20481205
455,2351159353,-8.972630501,-35.10929489,-143.3252716,0.6421164,-0.9357934,0.92253685,242,2347609282,-140.2165833,-80.24502563,-63.22185898,0.012624361,0.025013614,0.11866951
457,2351192687,-8.62100029,-32.47053528,-144.1613312,-0.6725865,-0.24554586,-0.6963177,243,2347625949,-140.1654053,-80.25837708,-63.24042892,-0.09100802,0.057448808,0.10914993
459,2351226021,-8.625240326,-29.94762421,-144.8192444,1.1695962,0.9080078,0.624856,244,2347642616,-140.1213531,-80.27245331,-63.25810623,-0.14098307,0.095733225,0.19599724
460,2351242688,-8.677750587,-28.68095207,-144.9149933,1.2412088,0.7988522,0.51020813,245,2347659283,-140.0518494,-80.29473114,-63.29800034,-0.12177701,0.13148172,0.24692059
462,2351276022,-8.296305656,-26.46606255,-144.9819489,-0.049025375,0.7031216,0.24697685,246,2347675950,-139.9313202,-80.32688141,-63.38512039,-0.10461812,0.13348825,0.19502258
464,2351309356,-8.288013458,-24.51997566,-145.273819,0.59056985,0.066640384,0.89013577,247,2347692617,-139.8102417,-80.36314392,-63.4695549,-0.12605226,0.09031846,0.12459087
468,2351376024,-8.388113022,-21.38370132,-146.0871124,-0.15405864,-0.17612498,0.7129803,248,2347709284,-139.6555481,-80.40253448,-63.58165741,-0.1274604,0.070788,0.15065384
469,2351392691,-8.492032051,-20.72032928,-146.0736542,0.052717816,0.35768607,0.86100674,249,2347725951,-139.4674072,-80.44420624,-63.7352829,-0.09358193,-0.015877131,0.24107742
471,2351426025,-8.769522667,-19.65678787,-145.920639,-0.14566395,0.99974364,1.372859,250,2347742618,-139.2766113,-80.49215698,-63.91254807,-0.079180695,-0.059212774,0.19236279
473,2351459359,-8.513367653,-19.02354813,-145.9120331,-0.33893615,0.6810139,1.4220266,251,2347759285,-139.0837097,-80.53894806,-64.09734344,0.051244885,-0.059216462,0.1216259
475,2351492693,-8.058506012,-18.74712563,-146.0054321,0.22139752,-0.30057272,0.89379597,252,2347775952,-138.9062653,-80.58157349,-64.27166748,0.06249541,-0.032460786,0.14112663
477,2351526027,-8.17650795,-18.58215332,-145.8761749,0.43292132,-0.7799595,1.2026615,253,2347792619,-138.7451172,-80.62368011,-64.43586731,0.06941605,-0.008693146,0.15811157
478,2351542694,-8.361984253,-18.60902405,-145.7446747,-0.022844082,-0.3470818,0.4807968,254,2347809286,-138.6023407,-80.66465759,-64.58182526,0.057740312,-0.07034311,0.13539505
480,2351576028,-9.044695854,-18.82086563,-145.5585327,-0.11525675,0.09832642,1.18649,255,2347825953,-138.4635162,-80.70349884,-64.73561859,0.06606606,-0.055294033,0.18767452
482,2351609362,-9.439097404,-19.33992386,-145.4603577,-0.51567507,0.24473624,1.620636,256,2347842620,-138.3367004,-80.74037933,-64.88392639,0.06384842,-0.013922902,0.16509438
484,2351642696,-9.292407036,-20.24528122,-145.3480682,-0.14570695,0.13087282,1.316783,257,2347859287,-138.2634277,-80.78034973,-64.98249817,0.025356414,0.038442943,0.13169861
486,2351676030,-8.929377556,-21.50218773,-145.200119,0.4689455,0.09424446,0.88260174,258,2347875954,-138.2222748,-80.82506561,-65.04194641,0.038470294,0.15104984,0.109482765
487,2351692697,-8.748855591,-22.2341938,-145.1026154,0.74074996,0.5356947,1.1736069,259,2347892621,-138.190506,-80.87215424,-65.07061768,0.038055483,0.17924325,0.15608978
489,2351726031,-8.362293243,-24.05051994,-144.8393555,0.7014402,0.7839339,0.9265652,260,2347909288,-138.1650543,-80.92279816,-65.0750351,-0.04418369,0.06262783,0.20216179
491,2351759365,-8.007063866,-26.25793266,-144.5724335,0.7244429,0.5261542,0.5791178,261,2347925955,-138.1369171,-80.98065186,-65.10201263,-0.06281112,0.03824385,0.22140312
493,2351792699,-8.235360146,-28.76396561,-144.1807404,0.7628239,0.21388496,0.49261189,262,2347942622,-138.1461792,-81.04441833,-65.11515045,-0.04587493,0.07717662,0.22193146
495,2351826033,-8.883237839,-31.48718262,-143.5227814,0.842897,0.23831895,0.39753723,263,2347959289,-138.1672668,-81.11460114,-65.10769653,-0.036338724,0.08950269,0.14946365
496,2351842700,-9.246832848,-32.96592712,-143.1026001,0.4555286,0.34287816,0.30908012,264,2347975956,-138.1848755,-81.19119263,-65.07874298,0.037071425,0.14400314,0.15833378
498,2351876034,-9.815517426,-36.21377945,-142.2812653,-0.2160972,0.5674359,0.64669037,265,2347992623,-138.2049408,-81.26572418,-65.02909851,0.14887193,0.09397546,0.18315887
500,2351909368,-9.677363396,-39.74889374,-141.7505951,-0.546294,0.05917785,0.37126923,266,2348009290,-138.2256927,-81.33583069,-64.97340393,0.15368919,0.003624654,0.2602682
504,2351976036,-9.417084694,-47.67920685,-140.072052,0.2034053,-0.9411657,-0.518734,267,2348025957,-138.2376862,-81.40129089,-64.92682648,0.09368242,-0.028738905,0.29076767
505,2351992703,-9.852694511,-49.68888855,-139.4243774,0.15423119,-1.2201333,-0.6421442,268,2348042624,-138.2749786,-81.47013855,-64.84739685,0.15532032,-0.028602226,0.19198704
507,2352026037,-11.47855473,-53.68246841,-137.9563293,-0.28024435,-1.9396839,-0.9872942,269,2348059291,-138.3815918,-81.53912354,-64.68599701,0.1486572,0.078440584,0.03681755
509,2352059371,-14.49230957,-57.8009758,-136.1039886,-0.30074024,-2.2857587,-1.1615286,270,2348075958,-138.5308228,-81.60768127,-64.44384766,0.043872546,0.12286211,-0.018321037
511,2352092705,-19.01298523,-62.05170059,-133.7399902,-1.26858,-1.7913952,-1.2938156,271,2348092625,-138.6119995,-81.68544006,-64.25035095,-0.04909969,0.12288575,0.13786411
513,2352126039,-24.88724709,-66.02474213,-130.9551239,-0.9745517,-0.92386615,-1.4906483,272,2348109292,-138.5514832,-81.76822662,-64.20529175,-0.09797578,0.04729836,0.36415482
514,2352142706,-28.63717651,-67.95765686,-128.9251404,-0.6223531,-0.2668093,-2.0196815,273,2348125959,-138.4901428,-81.84190369,-64.20294189,0.021594075,-0.1566381,0.34894276
516,2352176040,-37.57707977,-71.65251923,-123.0041962,0.036580563,1.4448886,-2.5476928,274,2348142626,-138.5349426,-81.8998642,-64.14080811,0.18811196,-0.24495645,0.124144554
518,2352209374,-47.70830917,-74.99323273,-114.906456,0.4392896,2.2299147,-2.6963878,275,2348159293,-138.6845703,-81.93868256,-63.98963928,0.31221357,-0.13555865,-0.045754433
520,2352242708,-61.69906616,-78.17310333,-100.9166718,0.8935724,3.4067135,-2.038319,276,2348175960,-138.8942108,-81.95785522,-63.73013306,0.3348499,0.10411714,0.009057045
523,2352292709,-89.9654541,-80.38266754,-69.59291077,0.4658979,2.5097778,2.289874,277,2348192627,-139.1276245,-81.96437836,-63.36389923,0.14033765,0.2752285,0.18737793
525,2352326043,-100.1893692,-79.79320526,-56.95517731,-0.28217328,-0.43742922,2.7947206,278,2348209294,-139.3506012,-81.98293304,-62.9294281,-0.23279814,0.20588142,0.21394444
527,2352359377,-102.3560562,-79.43444824,-52.56780243,-0.038236033,-1.2875602,0.5013199,279,2348225961,-139.4572754,-82.0160141,-62.58811188,-0.585241,-0.109289736,0.19072056
529,2352392711,-104.7669449,-79.33554077,-47.86148071,-0.525396,-1.8206093,-0.32291698,280,2348242628,-139.3152008,-82.05853271,-62.5632782,-0.7690702,-0.49076092,0.23892975
531,2352426045,-108.58181,-79.32476807,-42.7605629,-0.91058695,-2.1232967,-0.6160736,281,2348259295,-138.867218,-82.12094879,-62.98071671,-0.8251795,-0.60144234,0.27823257
532,2352442712,-110.5843124,-79.26522064,-40.80020905,0.026194412,-1.7457893,-0.5061922,282,2348275962,-138.1759644,-82.20814514,-63.77855301,-0.72896326,-0.29190478,0.27088833
534,2352476046,-111.6038666,-79.12714386,-40.80659866,0.6451095,-0.92690253,0.46324444,283,2348292629,-137.2323608,-82.33648682,-64.87958527,-0.48248854,0.4307311,0.29642487
536,2352509380,-109.9865646,-78.8846817,-44.01557159,0.3491873,-0.024730591,-0.2913761,284,2348309296,-136.0292664,-82.4862442,-66.11950684,-0.246754,0.71876323,0.21593761
538,2352542714,-110.3187485,-78.49516296,-44.91373825,-0.008299204,0.48798388,0.060112953,285,2348325963,-134.6694946,-82.64289093,-67.41052246,-0.029952481,0.41004133,0.22402191
540,2352576048,-111.8430176,-78.24414825,-43.86253357,-0.45163232,0.7460042,0.7270546,286,2348342630,-133.2366333,-82.78172302,-68.77624512,0.046005014,-0.3719411,0.11529255
543,2352626049,-112.1218491,-78.55604553,-43.42472458,-1.329886,1.487347,0.030688286,287,2348359297,-131.724884,-82.91124725,-70.39801025,-0.08227677,-0.9069484,0.16911793
545,2352659383,-110.9048691,-78.73402405,-43.56725311,-0.25290334,1.0380892,-0.5339718,288,2348375964,-130.1412811,-83.02945709,-72.31427002,-0.070179604,-1.0026889,0.23844719
547,2352692717,-109.7374268,-78.50267029,-42.88198471,0.37751535,0.11063143,-0.28034973,289,2348392631,-128.7214661,-83.12049103,-74.18071747,0.35725263,-0.43804717,0.15944481
549,2352726051,-110.0627823,-78.10121918,-40.77471542,0.9393856,-0.5537442,-0.16074371,290,2348409298,-127.6433716,-83.1926651,-75.65157318,1.1825657,0.5700606,0.01107502
550,2352742718,-110.8052292,-77.99866486,-39.38883972,0.8199777,-0.82696444,0.10873222,291,2348425965,-127.2123718,-83.24785614,-76.27318573,2.062559,1.0678426,-0.14311886
552,2352776052,-112.1617889,-78.00550079,-37.31590271,0.1904687,-1.3040087,0.41709328,292,2348442632,-127.8202133,-83.27996826,-75.63143921,2.1332037,0.9597583,-0.20679379
